Column1,names,allpos,pvalRandom,pvalFamily,average
2457,IDP3835,5307.37,0.621798064,0.890770739,0.756284401
3044,IDP1458,6842.86,0.675503786,0.847003977,0.761253881
2417,npi240a,5187.39,0.955891584,0.569893868,0.762892726
874,nfa103b,1849.21,0.805997928,0.720784184,0.763391056
2069,gpm750b,4475.52,0.894599061,0.635557573,0.765078317
2322,IDP754,5011.4,0.939926179,0.590464789,0.765195484
1236,gpm591a,2635.12,0.794016225,0.738321904,0.766169065
2569,umc1984,5634.83,0.849862315,0.686266525,0.76806442
45,IDP847,93.03,0.974016886,0.562624987,0.768320936
2633,umc89a,5769.65,0.698836953,0.838211556,0.768524254
2051,IDP202,4444.68,0.657401968,0.88085506,0.769128514
1975,mmp4,4321.24,0.684562277,0.86166767,0.773114974
2891,umc1120,6355.02,0.77863194,0.767806286,0.773219113
2247,gpm680,4879.94,0.932657572,0.616296494,0.774477033
2727,umc1663,6008.19,0.754168031,0.798689197,0.776428614
562,umc1961,1233.01,0.85995244,0.693345516,0.776648978
2551,umc1807,5605.83,0.922039942,0.633463351,0.777751646
1929,gpm170,4271.68,0.937846752,0.618424533,0.778135643
3181,IDP3770,7052.93,0.914771658,0.64408827,0.779429964
1969,IDP139,4310.27,0.895143743,0.664327408,0.779735575
2553,umc1157,5606.03,0.950930455,0.608827838,0.779879147
873,chr106b,1849.2,0.809445515,0.750948015,0.780196765
2555,AY110113,5609.55,0.899121289,0.662998855,0.781060072
2619,jpsb107a,5756.65,0.927960177,0.636313534,0.782136856
1628,IDP150,3624.75,0.871029436,0.696285502,0.783657469
2884,ufg35a,6345.72,0.83957276,0.729459211,0.784515985
1591,csu1087,3539.5,0.887422814,0.682301421,0.784862117
1307,IDP1499,2909.6,0.777738591,0.796169196,0.786953894
1061,IDP1974,2219.93,0.953243289,0.621246937,0.787245113
1616,mmp43,3588.3,0.684681625,0.890448308,0.787564967
2547,AY110450,5603.03,0.63841499,0.940584874,0.789499932
2250,his1a,4880.23,0.926443967,0.654520906,0.790482436
2890,umc1492,6353.12,0.753514061,0.829866624,0.791690343
564,umc1824a,1233.61,0.797692881,0.786007752,0.791850316
3022,umc1152,6781.4,0.881555675,0.70323397,0.792394822
2916,ufg48,6380.93,0.763373513,0.827114909,0.795244211
1523,umc1650,3362.19,0.93223565,0.66160852,0.796922085
2560,IDP4075,5615.43,0.991038558,0.603516628,0.797277593
1930,gpm103,4272.2,0.959545014,0.636293359,0.797919187
1923,gpm304a,4263.71,0.721930044,0.874148354,0.798039199
2746,umc1867,6069.3,0.939480834,0.663546021,0.801513428
2617,umc1263,5753.95,0.950533391,0.654087504,0.802310447
1960,IDP301,4302.16,0.812492951,0.795964889,0.80422892
2889,AY110782,6351.98,0.800373709,0.808102115,0.804237912
3041,IDP165,6837.18,0.993829492,0.620530627,0.80718006
47,lls1,97.12,0.985342449,0.631548856,0.808445653
2713,umc1673,5946.99,0.878125806,0.739992881,0.809059344
2050,isu61f,4443.78,0.919357457,0.701710294,0.810533875
1646,psr922a,3668.81,0.888097066,0.739241179,0.813669123
40,IDP553,88.91,0.983822909,0.645026934,0.814424922
2248,gpm408f,4879.95,0.831208212,0.79980859,0.815508401
2574,gpm339c,5640.98,0.984735399,0.647981904,0.816358651
877,umc1696,1857.41,0.906364761,0.730006361,0.818185561
866,gpm325c,1829.7,0.933556125,0.703108579,0.818332352
1647,chb101a,3668.87,0.945008421,0.693230197,0.819119309
2430,ufg79,5228.49,0.798639538,0.840339459,0.819489499
1974,IDP224,4321.2,0.868582976,0.773001361,0.820792169
3006,mmp48b,6701,0.897294508,0.744743393,0.82101895
2158,AY105728,4631.52,0.978058904,0.667390456,0.82272468
2159,AY105785,4632.32,0.957517416,0.689245812,0.823381614
1769,gpm486b,3840.67,0.86268397,0.784116376,0.823400173
2056,gpm666c,4450.34,0.831476078,0.818451747,0.824963912
2249,dmt101,4880.09,0.956668773,0.69724826,0.826958517
1212,csu303,2569.34,0.99161184,0.664458693,0.828035267
2575,gpm33b,5641.1,0.987428804,0.676607722,0.832018263
43,sgb101,90.74,0.856538924,0.809156471,0.832847697
2630,bnlg2181,5766.85,0.77914961,0.889937547,0.834543578
1962,AY107121,4303.44,0.990439536,0.685934498,0.838187017
1610,umc1679,3586.5,0.926443345,0.753560073,0.840001709
2323,gpm860,5011.75,0.937877004,0.750552219,0.844214611
1768,gpm254,3840.06,0.789352556,0.899194467,0.844273511
2546,AW244963,5602.03,0.961357205,0.729232957,0.845295081
1926,gpm166,4271.41,0.950705382,0.742702748,0.846704065
2236,IDP4082,4848.73,0.977370169,0.721250203,0.849310186
1766,IDP3949,3839.34,0.961185932,0.742419634,0.851802783
1928,hon104b,4271.55,0.731336248,0.975933784,0.853635016
2422,chr111,5196.44,0.797758437,0.910004924,0.85388168
3036,umc1337,6833.31,0.88932357,0.822151186,0.855737378
3160,umc1677,7001.5,0.916051023,0.797753328,0.856902176
3156,npi563,6998.8,0.881963442,0.83505874,0.858511091
294,AY111153,559.41,0.980504606,0.737610952,0.859057779
2456,gpm895,5304.23,0.996449751,0.723911066,0.860180408
2048,IDP564,4441.08,0.946601811,0.776849772,0.861725791
1273,umc1228,2783.4,0.94364477,0.786475225,0.865059997
295,gpm906a,559.45,0.936815222,0.797899117,0.867357169
1976,gpm93a,4323.01,0.872442827,0.86696525,0.869704039
1800,mmc0081,3904.96,0.984190336,0.777005976,0.880598156
41,IDP4043,89.33,0.992618231,0.771240505,0.881929368
2632,IDP689,5767.07,0.905441023,0.865109004,0.885275014
1526,asg22,3363.4,0.974598072,0.804131794,0.889364933
888,AY106313,1881.4,0.994521467,0.787295624,0.890908545
1767,lim4,3839.36,0.947745182,0.83707636,0.892410771
2561,umc2354,5616.23,0.946009574,0.839375385,0.892692479
865,IDP1944,1826.25,0.966176269,0.829785668,0.897980968
1527,AY107200,3368.34,0.971949359,0.844824347,0.908386853
2631,bnlg162,5767.05,0.932787805,0.895527035,0.91415742
872,lim104,1847.6,0.895215885,0.935181362,0.915198624
1608,sca1,3583.5,0.942139829,0.889475838,0.915807834
2251,umc1632,4881.33,0.939190629,0.901870503,0.920530566
2917,mmp153,6381.23,0.992102896,0.872555328,0.932329112
291,gpm688,557.88,0.996672529,0.923242851,0.95995769
