Entry,Treatment,Line,Replicate,Height_in,comments
316,Pathogen,Mo040,1,58,
316,Pathogen,Mo040,2,77,
316,Pathogen,Mo040,3,80,
316,Pathogen,Mo040,4,79,
316,Pathogen,Mo040,5,77,
316,Pathogen,Mo040,6,78,
316,Pathogen,Mo040,7,77,
316,Pathogen,Mo040,8,77,
316,Pathogen,Mo040,9,84,
316,Pathogen,Mo040,10,76,
316,Pathogen,Mo040,11,75,
316,Pathogen,Mo040,12,73,
316,Pathogen,Mo040,13,76,
316,Pathogen,Mo040,14,75,
316,Pathogen,Mo040,15,73,
317,Pathogen,Mo044,1,64,
317,Pathogen,Mo044,2,65,
317,Pathogen,Mo044,3,66,
317,Pathogen,Mo044,4,69,
317,Pathogen,Mo044,5,75,
317,Pathogen,Mo044,6,69,
317,Pathogen,Mo044,7,68,
317,Pathogen,Mo044,8,64,
317,Pathogen,Mo044,9,67,
317,Pathogen,Mo044,10,66,
318,Pathogen,Mo045,1,60,
318,Pathogen,Mo045,2,58,
318,Pathogen,Mo045,3,59,
318,Pathogen,Mo045,4,58,
318,Pathogen,Mo045,5,45,
318,Pathogen,Mo045,6,42,
318,Pathogen,Mo045,7,53,
318,Pathogen,Mo045,8,59,
318,Pathogen,Mo045,9,50,
318,Pathogen,Mo045,10,51,
318,Pathogen,Mo045,11,52,
318,Pathogen,Mo045,12,49,
318,Pathogen,Mo045,13,53,
325,Pathogen,B73,1,72,
325,Pathogen,B73,2,77,
325,Pathogen,B73,3,76,
325,Pathogen,B73,4,73,
325,Pathogen,B73,5,76,
325,Pathogen,B73,6,72,
325,Pathogen,B73,7,73,
325,Pathogen,B73,8,77,
325,Pathogen,B73,9,72,
325,Pathogen,B73,10,77,
325,Pathogen,B73,11,65,
325,Pathogen,B73,12,77,
325,Pathogen,B73,13,70,
325,Pathogen,B73,14,72,
325,Pathogen,B73,15,77,
325,Pathogen,B73,16,74,
325,Pathogen,B73,17,76,
325,Pathogen,B73,18,70,
325,Pathogen,B73,19,76,
326,Pathogen,Mo046,1,71,
326,Pathogen,Mo046,2,73,
326,Pathogen,Mo046,3,76,
326,Pathogen,Mo046,4,71,
326,Pathogen,Mo046,5,35,
326,Pathogen,Mo046,6,74,
326,Pathogen,Mo046,7,70,
326,Pathogen,Mo046,8,78,
326,Pathogen,Mo046,9,61,
326,Pathogen,Mo046,10,75,
326,Pathogen,Mo046,11,81,
326,Pathogen,Mo046,12,75,
327,Pathogen,Mo052,1,67,
327,Pathogen,Mo052,2,65,
327,Pathogen,Mo052,3,60,
327,Pathogen,Mo052,4,67,
327,Pathogen,Mo052,5,66,
327,Pathogen,Mo052,6,32,
327,Pathogen,Mo052,7,40,
327,Pathogen,Mo052,8,58,
327,Pathogen,Mo052,9,38,
327,Pathogen,Mo052,10,35,
327,Pathogen,Mo052,11,38,
327,Pathogen,Mo052,12,64,
327,Pathogen,Mo052,13,63,
327,Pathogen,Mo052,14,58,
327,Pathogen,Mo052,15,60,
327,Pathogen,Mo052,16,64,
327,Pathogen,Mo052,17,64,
328,Pathogen,Mo054,1,76,
328,Pathogen,Mo054,2,60,
328,Pathogen,Mo054,3,70,
328,Pathogen,Mo054,4,73,
328,Pathogen,Mo054,5,68,
328,Pathogen,Mo054,6,83,
328,Pathogen,Mo054,7,77,
328,Pathogen,Mo054,8,81,
328,Pathogen,Mo054,9,80,
328,Pathogen,Mo054,10,81,
328,Pathogen,Mo054,11,79,
328,Pathogen,Mo054,12,81,
328,Pathogen,Mo054,13,83,
328,Pathogen,Mo054,14,77,
328,Pathogen,Mo054,15,82,
328,Pathogen,Mo054,16,79,
328,Pathogen,Mo054,17,74,
328,Pathogen,Mo054,18,78,
328,Pathogen,Mo054,19,83,
329,Pathogen,Mo055,1,59,
329,Pathogen,Mo055,2,59,
329,Pathogen,Mo055,3,60,
329,Pathogen,Mo055,4,67,
329,Pathogen,Mo055,5,55,
329,Pathogen,Mo055,6,48,
329,Pathogen,Mo055,7,63,
329,Pathogen,Mo055,8,65,
329,Pathogen,Mo055,9,62,
329,Pathogen,Mo055,10,64,
329,Pathogen,Mo055,11,61,
329,Pathogen,Mo055,12,65,
329,Pathogen,Mo055,13,48,
329,Pathogen,Mo055,14,55,
329,Pathogen,Mo055,15,68,
329,Pathogen,Mo055,16,63,
329,Pathogen,Mo055,17,63,
329,Pathogen,Mo055,18,46,
329,Pathogen,Mo055,19,59,
330,Pathogen,Mo057,1,44,
330,Pathogen,Mo057,2,51,
330,Pathogen,Mo057,3,57,
330,Pathogen,Mo057,4,53,
330,Pathogen,Mo057,5,66,
330,Pathogen,Mo057,6,56,
330,Pathogen,Mo057,7,61,
330,Pathogen,Mo057,8,42,
330,Pathogen,Mo057,9,67,
330,Pathogen,Mo057,10,56,
330,Pathogen,Mo057,11,59,
330,Pathogen,Mo057,12,52,
330,Pathogen,Mo057,13,64,
330,Pathogen,Mo057,14,59,
330,Pathogen,Mo057,15,67,
330,Pathogen,Mo057,16,62,
330,Pathogen,Mo057,17,59,
337,Pathogen,Mo058,1,72,
337,Pathogen,Mo058,2,77,
337,Pathogen,Mo058,3,78,
337,Pathogen,Mo058,4,76,
337,Pathogen,Mo058,5,72,
337,Pathogen,Mo058,6,74,
337,Pathogen,Mo058,7,73,
337,Pathogen,Mo058,8,72,
337,Pathogen,Mo058,9,75,
337,Pathogen,Mo058,10,74,
338,Pathogen,Mo060,1,71,
338,Pathogen,Mo060,2,64,
338,Pathogen,Mo060,3,92,
338,Pathogen,Mo060,4,78,
338,Pathogen,Mo060,5,72,
338,Pathogen,Mo060,6,73,
338,Pathogen,Mo060,7,76,
338,Pathogen,Mo060,8,66,
338,Pathogen,Mo060,9,69,
338,Pathogen,Mo060,10,51,
338,Pathogen,Mo060,11,72,
338,Pathogen,Mo060,12,72,
338,Pathogen,Mo060,13,57,
338,Pathogen,Mo060,14,73,
338,Pathogen,Mo060,15,71,
338,Pathogen,Mo060,16,70,
338,Pathogen,Mo060,17,73,
339,Pathogen,Mo061,1,71,
339,Pathogen,Mo061,2,76,
339,Pathogen,Mo061,3,75,
339,Pathogen,Mo061,4,68,
339,Pathogen,Mo061,5,76,
339,Pathogen,Mo061,6,73,
339,Pathogen,Mo061,7,74,
339,Pathogen,Mo061,8,75,
339,Pathogen,Mo061,9,79,
339,Pathogen,Mo061,10,80,
339,Pathogen,Mo061,11,83,
339,Pathogen,Mo061,12,80,
339,Pathogen,Mo061,13,82,
339,Pathogen,Mo061,14,78,
340,Pathogen,B73,1,81,
340,Pathogen,B73,2,79,
340,Pathogen,B73,3,77,
340,Pathogen,B73,4,71,
340,Pathogen,B73,5,80,
340,Pathogen,B73,6,80,
340,Pathogen,B73,7,80,
340,Pathogen,B73,8,78,
340,Pathogen,B73,9,73,
340,Pathogen,B73,10,76,
340,Pathogen,B73,11,80,
340,Pathogen,B73,12,77,
340,Pathogen,B73,13,72,
340,Pathogen,B73,14,79,
340,Pathogen,B73,15,76,
340,Pathogen,B73,16,74,
340,Pathogen,B73,17,73,
341,Pathogen,Mo066,1,71,
341,Pathogen,Mo066,2,66,
341,Pathogen,Mo066,3,60,
341,Pathogen,Mo066,4,58,
341,Pathogen,Mo066,5,67,
341,Pathogen,Mo066,6,66,
341,Pathogen,Mo066,7,63,
341,Pathogen,Mo066,8,61,
341,Pathogen,Mo066,9,67,
341,Pathogen,Mo066,10,73,
341,Pathogen,Mo066,11,66,
341,Pathogen,Mo066,12,73,
341,Pathogen,Mo066,13,53,
341,Pathogen,Mo066,14,59,
341,Pathogen,Mo066,15,52,
341,Pathogen,Mo066,16,61,
341,Pathogen,Mo066,17,71,
342,Pathogen,Mo074,1,63,
342,Pathogen,Mo074,2,66,
342,Pathogen,Mo074,3,69,
342,Pathogen,Mo074,4,66,
342,Pathogen,Mo074,5,63,
342,Pathogen,Mo074,6,63,
342,Pathogen,Mo074,7,68,
342,Pathogen,Mo074,8,63,
342,Pathogen,Mo074,9,74,
342,Pathogen,Mo074,10,58,
342,Pathogen,Mo074,11,57,
342,Pathogen,Mo074,12,72,
342,Pathogen,Mo074,13,51,
342,Pathogen,Mo074,14,67,
342,Pathogen,Mo074,15,70,
342,Pathogen,Mo074,16,58,
349,Pathogen,Mo17 parent,1,76,
349,Pathogen,Mo17 parent,2,71,
349,Pathogen,Mo17 parent,3,71,
349,Pathogen,Mo17 parent,4,77,
349,Pathogen,Mo17 parent,5,82,
349,Pathogen,Mo17 parent,6,76,
349,Pathogen,Mo17 parent,7,70,
349,Pathogen,Mo17 parent,8,78,
349,Pathogen,Mo17 parent,9,81,
349,Pathogen,Mo17 parent,10,73,
349,Pathogen,Mo17 parent,11,74,
349,Pathogen,Mo17 parent,12,73,
349,Pathogen,Mo17 parent,13,78,
349,Pathogen,Mo17 parent,14,74,
350,Pathogen,Mo076,1,75,
350,Pathogen,Mo076,2,78,
350,Pathogen,Mo076,3,80,
350,Pathogen,Mo076,4,79,
350,Pathogen,Mo076,5,78,
350,Pathogen,Mo076,6,80,
350,Pathogen,Mo076,7,83,
350,Pathogen,Mo076,8,88,
351,Pathogen,Mo262,1,77,
351,Pathogen,Mo262,2,77,
351,Pathogen,Mo262,3,76,
351,Pathogen,Mo262,4,72,
351,Pathogen,Mo262,5,77,
351,Pathogen,Mo262,6,75,
351,Pathogen,Mo262,7,78,
351,Pathogen,Mo262,8,73,
351,Pathogen,Mo262,9,75,
351,Pathogen,Mo262,10,75,
351,Pathogen,Mo262,11,74,
351,Pathogen,Mo262,12,78,
351,Pathogen,Mo262,13,77,
351,Pathogen,Mo262,14,78,
351,Pathogen,Mo262,15,75,
351,Pathogen,Mo262,16,70,
351,Pathogen,Mo262,17,79,
351,Pathogen,Mo262,18,78,
351,Pathogen,Mo262,19,75,
352,Pathogen,Mo264,1,53,
352,Pathogen,Mo264,2,55,
352,Pathogen,Mo264,3,88,
352,Pathogen,Mo264,4,53,
352,Pathogen,Mo264,5,55,
352,Pathogen,Mo264,6,58,
352,Pathogen,Mo264,7,55,
352,Pathogen,Mo264,8,51,
352,Pathogen,Mo264,9,54,
352,Pathogen,Mo264,10,62,
352,Pathogen,Mo264,11,62,
352,Pathogen,Mo264,12,59,
352,Pathogen,Mo264,13,60,
352,Pathogen,Mo264,14,53,
352,Pathogen,Mo264,15,59,
352,Pathogen,Mo264,16,56,
352,Pathogen,Mo264,17,53,
353,Pathogen,B73,1,49,
353,Pathogen,B73,2,40,
353,Pathogen,B73,3,52,
353,Pathogen,B73,4,62,
353,Pathogen,B73,5,59,
353,Pathogen,B73,6,61,
353,Pathogen,B73,7,53,
353,Pathogen,B73,8,61,
353,Pathogen,B73,9,62,
353,Pathogen,B73,10,62,
353,Pathogen,B73,11,64,
353,Pathogen,B73,12,65,
353,Pathogen,B73,13,62,
353,Pathogen,B73,14,63,
353,Pathogen,B73,15,66,
353,Pathogen,B73,16,64,
354,Pathogen,Mo265,1,56,
354,Pathogen,Mo265,2,55,
354,Pathogen,Mo265,3,58,
354,Pathogen,Mo265,4,48,
354,Pathogen,Mo265,5,57,
354,Pathogen,Mo265,6,59,
354,Pathogen,Mo265,7,52,
354,Pathogen,Mo265,8,56,
354,Pathogen,Mo265,9,53,
354,Pathogen,Mo265,10,59,
354,Pathogen,Mo265,11,60,
354,Pathogen,Mo265,12,61,
354,Pathogen,Mo265,13,46,
361,Pathogen,Mo266,1,71,
361,Pathogen,Mo266,2,60,
361,Pathogen,Mo266,3,70,
361,Pathogen,Mo266,4,60,
361,Pathogen,Mo266,5,64,
361,Pathogen,Mo266,6,72,
361,Pathogen,Mo266,7,76,
361,Pathogen,Mo266,8,74,
361,Pathogen,Mo266,9,73,
361,Pathogen,Mo266,10,79,
361,Pathogen,Mo266,11,75,
361,Pathogen,Mo266,12,74,
361,Pathogen,Mo266,13,70,
361,Pathogen,Mo266,14,72,
362,Pathogen,Mo267,1,65,
362,Pathogen,Mo267,2,63,
362,Pathogen,Mo267,3,61,
362,Pathogen,Mo267,4,64,
362,Pathogen,Mo267,5,71,
362,Pathogen,Mo267,6,59,
362,Pathogen,Mo267,7,64,
362,Pathogen,Mo267,8,61,
362,Pathogen,Mo267,9,63,
362,Pathogen,Mo267,10,65,
362,Pathogen,Mo267,11,62,
362,Pathogen,Mo267,12,64,
362,Pathogen,Mo267,13,64,
362,Pathogen,Mo267,14,56,
362,Pathogen,Mo267,15,60,
362,Pathogen,Mo267,16,64,
362,Pathogen,Mo267,17,62,
363,Pathogen,Mo269,1,67,
363,Pathogen,Mo269,2,64,
363,Pathogen,Mo269,3,64,
363,Pathogen,Mo269,4,65,
363,Pathogen,Mo269,5,67,
363,Pathogen,Mo269,6,70,
363,Pathogen,Mo269,7,53,
363,Pathogen,Mo269,8,63,
363,Pathogen,Mo269,9,64,
363,Pathogen,Mo269,10,61,
363,Pathogen,Mo269,11,64,
363,Pathogen,Mo269,12,65,
363,Pathogen,Mo269,13,67,
363,Pathogen,Mo269,14,29,
363,Pathogen,Mo269,15,34,
363,Pathogen,Mo269,16,31,
364,Pathogen,Mo272,1,68,
364,Pathogen,Mo272,2,70,
364,Pathogen,Mo272,3,75,
364,Pathogen,Mo272,4,75,
364,Pathogen,Mo272,5,59,
364,Pathogen,Mo272,6,68,
364,Pathogen,Mo272,7,70,
364,Pathogen,Mo272,8,74,
364,Pathogen,Mo272,9,63,
364,Pathogen,Mo272,10,71,
364,Pathogen,Mo272,11,69,
364,Pathogen,Mo272,12,66,
364,Pathogen,Mo272,13,65,
364,Pathogen,Mo272,14,72,
364,Pathogen,Mo272,15,59,
364,Pathogen,Mo272,16,70,
364,Pathogen,Mo272,17,75,
364,Pathogen,Mo272,18,70,
364,Pathogen,Mo272,19,65,
364,Pathogen,Mo272,20,71,
365,Pathogen,Mo275,1,63,
365,Pathogen,Mo275,2,64,
365,Pathogen,Mo275,3,62,
365,Pathogen,Mo275,4,71,
365,Pathogen,Mo275,5,70,
365,Pathogen,Mo275,6,66,
365,Pathogen,Mo275,7,59,
365,Pathogen,Mo275,8,65,
365,Pathogen,Mo275,9,62,
365,Pathogen,Mo275,10,60,
365,Pathogen,Mo275,11,49,
365,Pathogen,Mo275,12,54,
365,Pathogen,Mo275,13,57,
365,Pathogen,Mo275,14,51,
365,Pathogen,Mo275,15,47,
365,Pathogen,Mo275,16,50,
365,Pathogen,Mo275,17,61,
366,Pathogen,Mo276,1,46,
366,Pathogen,Mo276,2,47,
366,Pathogen,Mo276,3,42,
366,Pathogen,Mo276,4,35,
366,Pathogen,Mo276,5,48,
366,Pathogen,Mo276,6,56,
366,Pathogen,Mo276,7,60,
366,Pathogen,Mo276,8,43,
366,Pathogen,Mo276,9,60,
366,Pathogen,Mo276,10,60,
366,Pathogen,Mo276,11,59,
366,Pathogen,Mo276,12,54,
366,Pathogen,Mo276,13,48,
366,Pathogen,Mo276,14,47,
366,Pathogen,Mo276,15,53,
366,Pathogen,Mo276,16,48,
366,Pathogen,Mo276,17,47,
373,pathogen,Mo281,1,90,
373,pathogen,Mo281,2,87,
373,pathogen,Mo281,3,86,
373,pathogen,Mo281,4,84,
373,pathogen,Mo281,5,85,
373,pathogen,Mo281,6,91,
373,pathogen,Mo281,7,89,
373,pathogen,Mo281,8,83,
373,pathogen,Mo281,9,91,
374,pathogen,Mo284,1,83,
374,pathogen,Mo284,2,82,
374,pathogen,Mo284,3,79,
374,pathogen,Mo284,4,74,
374,pathogen,Mo284,5,77,
374,pathogen,Mo284,6,77,
374,pathogen,Mo284,7,86,
374,pathogen,Mo284,8,88,
375,pathogen,B73,1,62,
375,pathogen,B73,2,51,
375,pathogen,B73,3,66,
375,pathogen,B73,4,62,
375,pathogen,B73,5,55,
375,pathogen,B73,6,66,
375,pathogen,B73,7,62,
375,pathogen,B73,8,44,
375,pathogen,B73,9,60,
375,pathogen,B73,10,62,
375,pathogen,B73,11,65,
375,pathogen,B73,12,63,
375,pathogen,B73,13,61,
375,pathogen,B73,14,57,
375,pathogen,B73,15,60,
375,pathogen,B73,16,58,
375,pathogen,B73,17,66,
375,pathogen,B73,18,68,
375,pathogen,B73,19,69,
376,pathogen,Mo287,1,69,
376,pathogen,Mo287,2,65,
376,pathogen,Mo287,3,66,
376,pathogen,Mo287,4,63,
376,pathogen,Mo287,5,69,
376,pathogen,Mo287,6,62,
376,pathogen,Mo287,7,74,
376,pathogen,Mo287,8,74,
376,pathogen,Mo287,9,77,
376,pathogen,Mo287,10,61,
376,pathogen,Mo287,11,62,
376,pathogen,Mo287,12,62,
376,pathogen,Mo287,13,74,
376,pathogen,Mo287,14,55,
376,pathogen,Mo287,15,74,
376,pathogen,Mo287,16,72,
376,pathogen,Mo287,17,74,
376,pathogen,Mo287,18,70,
376,pathogen,Mo287,19,75,
377,pathogen,Mo288,1,64,
377,pathogen,Mo288,2,65,
377,pathogen,Mo288,3,57,
377,pathogen,Mo288,4,67,
377,pathogen,Mo288,5,68,
377,pathogen,Mo288,6,63,
377,pathogen,Mo288,7,64,
377,pathogen,Mo288,8,54,
377,pathogen,Mo288,9,59,
377,pathogen,Mo288,10,62,
377,pathogen,Mo288,11,70,
377,pathogen,Mo288,12,54,
377,pathogen,Mo288,13,72,
377,pathogen,Mo288,14,70,
377,pathogen,Mo288,15,69,
377,pathogen,Mo288,16,68,
377,pathogen,Mo288,17,70,
378,pathogen,Mo296,1,62,
378,pathogen,Mo296,2,57,
378,pathogen,Mo296,3,64,
378,pathogen,Mo296,4,57,
378,pathogen,Mo296,5,63,
385,pathogen,Mo297,1,70,
385,pathogen,Mo297,2,61,
385,pathogen,Mo297,3,70,
385,pathogen,Mo297,4,52,
385,pathogen,Mo297,5,64,
385,pathogen,Mo297,6,63,
385,pathogen,Mo297,7,68,
385,pathogen,Mo297,8,69,
385,pathogen,Mo297,9,67,
385,pathogen,Mo297,10,59,
385,pathogen,Mo297,11,68,
385,pathogen,Mo297,12,65,
385,pathogen,Mo297,13,51,
385,pathogen,Mo297,14,62,
385,pathogen,Mo297,15,67,
385,pathogen,Mo297,16,71,
386,pathogen,B73,1,67,
386,pathogen,B73,2,69,
386,pathogen,B73,3,73,
386,pathogen,B73,4,64,
386,pathogen,B73,5,63,
386,pathogen,B73,6,69,
386,pathogen,B73,7,76,
386,pathogen,B73,8,72,
386,pathogen,B73,9,65,
386,pathogen,B73,10,72,
386,pathogen,B73,11,73,
386,pathogen,B73,12,67,
386,pathogen,B73,13,71,
386,pathogen,B73,14,72,
386,pathogen,B73,15,76,
386,pathogen,B73,16,71,
386,pathogen,B73,17,71,
386,pathogen,B73,18,67,
386,pathogen,B73,19,72,
387,pathogen,Mo298,1,69,
387,pathogen,Mo298,2,69,
387,pathogen,Mo298,3,62,
387,pathogen,Mo298,4,63,
387,pathogen,Mo298,5,59,
387,pathogen,Mo298,6,70,
387,pathogen,Mo298,7,67,
387,pathogen,Mo298,8,55,
387,pathogen,Mo298,9,59,
387,pathogen,Mo298,10,64,
387,pathogen,Mo298,11,67,
387,pathogen,Mo298,12,65,
387,pathogen,Mo298,13,58,
387,pathogen,Mo298,14,67,
387,pathogen,Mo298,15,67,
387,pathogen,Mo298,16,65,
387,pathogen,Mo298,17,70,
387,pathogen,Mo298,18,70,
387,pathogen,Mo298,19,72,
387,pathogen,Mo298,20,64,
388,pathogen,Mo309,1,74,
388,pathogen,Mo309,2,75,
388,pathogen,Mo309,3,71,
388,pathogen,Mo309,4,77,
388,pathogen,Mo309,5,72,
388,pathogen,Mo309,6,77,
388,pathogen,Mo309,7,57,
388,pathogen,Mo309,8,59,
388,pathogen,Mo309,9,72,
388,pathogen,Mo309,10,77,
389,pathogen,Mo311,1,60,
389,pathogen,Mo311,2,67,
389,pathogen,Mo311,3,59,
389,pathogen,Mo311,4,49,
389,pathogen,Mo311,5,55,
389,pathogen,Mo311,6,54,
389,pathogen,Mo311,7,64,
389,pathogen,Mo311,8,54,
389,pathogen,Mo311,9,52,
389,pathogen,Mo311,10,42,
389,pathogen,Mo311,11,63,
389,pathogen,Mo311,12,65,
389,pathogen,Mo311,13,56,
389,pathogen,Mo311,14,57,
389,pathogen,Mo311,15,56,
390,pathogen,Mo317,1,54,
390,pathogen,Mo317,2,64,
390,pathogen,Mo317,3,49,
390,pathogen,Mo317,4,55,
390,pathogen,Mo317,5,40,
390,pathogen,Mo317,6,53,
390,pathogen,Mo317,7,54,
390,pathogen,Mo317,8,40,
390,pathogen,Mo317,9,62,
390,pathogen,Mo317,10,46,
390,pathogen,Mo317,11,40,
390,pathogen,Mo317,12,53,
390,pathogen,Mo317,13,53,
390,pathogen,Mo317,14,55,
390,pathogen,Mo317,15,55,
390,pathogen,Mo317,16,55,
397,pathogen,Mo321,1,74,
397,pathogen,Mo321,2,72,
397,pathogen,Mo321,3,71,
397,pathogen,Mo321,4,74,
397,pathogen,Mo321,5,69,
397,pathogen,Mo321,6,75,
397,pathogen,Mo321,7,54,
397,pathogen,Mo321,8,65,
397,pathogen,Mo321,9,74,
397,pathogen,Mo321,10,76,
397,pathogen,Mo321,11,70,
397,pathogen,Mo321,12,71,
397,pathogen,Mo321,13,73,
397,pathogen,Mo321,14,69,
397,pathogen,Mo321,15,71,
397,pathogen,Mo321,16,71,
398,pathogen,Mo323,1,84,
398,pathogen,Mo323,2,82,
398,pathogen,Mo323,3,90,
398,pathogen,Mo323,4,89,
398,pathogen,Mo323,5,90,
398,pathogen,Mo323,6,73,
398,pathogen,Mo323,7,83,
398,pathogen,Mo323,8,84,
398,pathogen,Mo323,9,84,
398,pathogen,Mo323,10,81,
398,pathogen,Mo323,11,85,
398,pathogen,Mo323,12,84,
399,pathogen,Mo328,1,82,
399,pathogen,Mo328,2,88,
399,pathogen,Mo328,3,87,
399,pathogen,Mo328,4,75,
399,pathogen,Mo328,5,81,
399,pathogen,Mo328,6,86,
399,pathogen,Mo328,7,83,
399,pathogen,Mo328,8,83,
399,pathogen,Mo328,9,86,
399,pathogen,Mo328,10,79,
399,pathogen,Mo328,11,84,
399,pathogen,Mo328,12,82,
399,pathogen,Mo328,13,81,
399,pathogen,Mo328,14,77,
399,pathogen,Mo328,15,67,
400,pathogen,B73,1,59,
400,pathogen,B73,2,73,
400,pathogen,B73,3,73,
400,pathogen,B73,4,67,
400,pathogen,B73,5,72,
400,pathogen,B73,6,74,
400,pathogen,B73,7,72,
400,pathogen,B73,8,73,
400,pathogen,B73,9,71,
400,pathogen,B73,10,71,
400,pathogen,B73,11,70,
400,pathogen,B73,12,40,
400,pathogen,B73,13,78,
400,pathogen,B73,14,76,
400,pathogen,B73,15,75,
400,pathogen,B73,16,78,
400,pathogen,B73,17,77,
401,pathogen,Mo337,1,70,
401,pathogen,Mo337,2,69,
401,pathogen,Mo337,3,74,
401,pathogen,Mo337,4,73,
401,pathogen,Mo337,5,79,
401,pathogen,Mo337,6,64,
401,pathogen,Mo337,7,89,
401,pathogen,Mo337,8,74,
401,pathogen,Mo337,9,82,
401,pathogen,Mo337,10,73,
401,pathogen,Mo337,11,84,
401,pathogen,Mo337,12,84,
401,pathogen,Mo337,13,88,
401,pathogen,Mo337,14,87,
401,pathogen,Mo337,15,84,
401,pathogen,Mo337,16,92,
402,pathogen,Mo341,1,65,
402,pathogen,Mo341,2,44,
402,pathogen,Mo341,3,64,
402,pathogen,Mo341,4,64,
402,pathogen,Mo341,5,59,
402,pathogen,Mo341,6,45,
402,pathogen,Mo341,7,67,
402,pathogen,Mo341,8,56,
402,pathogen,Mo341,9,58,
402,pathogen,Mo341,10,62,
402,pathogen,Mo341,11,67,
402,pathogen,Mo341,12,64,
402,pathogen,Mo341,13,57,
402,pathogen,Mo341,14,66,
402,pathogen,Mo341,15,63,
402,pathogen,Mo341,16,59,
409,pathogen,Mo355,1,69,
409,pathogen,Mo355,2,79,
409,pathogen,Mo355,3,83,
409,pathogen,Mo355,4,63,
409,pathogen,Mo355,5,80,
409,pathogen,Mo355,6,78,
409,pathogen,Mo355,7,78,
409,pathogen,Mo355,8,77,
409,pathogen,Mo355,9,79,
409,pathogen,Mo355,10,78,
409,pathogen,Mo355,11,90,
409,pathogen,Mo355,12,46,
409,pathogen,Mo355,13,79,
409,pathogen,Mo355,14,76,
409,pathogen,Mo355,15,78,
409,pathogen,Mo355,16,80,
409,pathogen,Mo355,17,73,
410,pathogen,B73,1,74,
410,pathogen,B73,2,74,
410,pathogen,B73,3,71,
410,pathogen,B73,4,73,
410,pathogen,B73,5,78,
410,pathogen,B73,6,79,
410,pathogen,B73,7,82,
410,pathogen,B73,8,79,
410,pathogen,B73,9,76,
410,pathogen,B73,10,75,
410,pathogen,B73,11,73,
410,pathogen,B73,12,77,
410,pathogen,B73,13,74,
410,pathogen,B73,14,75,
410,pathogen,B73,15,68,
410,pathogen,B73,16,75,
410,pathogen,B73,17,71,
411,pathogen,Mo360,1,70,
411,pathogen,Mo360,2,75,
411,pathogen,Mo360,3,78,
411,pathogen,Mo360,4,78,
411,pathogen,Mo360,5,74,
411,pathogen,Mo360,6,79,
411,pathogen,Mo360,7,74,
411,pathogen,Mo360,8,74,
411,pathogen,Mo360,9,74,
411,pathogen,Mo360,10,78,
411,pathogen,Mo360,11,78,
411,pathogen,Mo360,12,78,
411,pathogen,Mo360,13,79,
411,pathogen,Mo360,14,78,
411,pathogen,Mo360,15,78,
411,pathogen,Mo360,16,71,
411,pathogen,Mo360,17,72,
411,pathogen,Mo360,18,76,
411,pathogen,Mo360,19,76,
411,pathogen,Mo360,20,77,
412,pathogen,Mo364,1,79,
412,pathogen,Mo364,2,74,
412,pathogen,Mo364,3,77,
412,pathogen,Mo364,4,73,
412,pathogen,Mo364,5,73,
412,pathogen,Mo364,6,64,
412,pathogen,Mo364,7,72,
412,pathogen,Mo364,8,68,
412,pathogen,Mo364,9,69,
412,pathogen,Mo364,10,75,
412,pathogen,Mo364,11,76,
412,pathogen,Mo364,12,74,
412,pathogen,Mo364,13,76,
412,pathogen,Mo364,14,70,
412,pathogen,Mo364,15,72,
412,pathogen,Mo364,16,77,
412,pathogen,Mo364,17,72,
412,pathogen,Mo364,18,74,
412,pathogen,Mo364,19,63,
412,pathogen,Mo364,20,60,
413,pathogen,Mo365,1,78,
413,pathogen,Mo365,2,75,
413,pathogen,Mo365,3,78,
413,pathogen,Mo365,4,58,
413,pathogen,Mo365,5,77,
413,pathogen,Mo365,6,75,
413,pathogen,Mo365,7,76,
413,pathogen,Mo365,8,77,
413,pathogen,Mo365,9,78,
413,pathogen,Mo365,10,71,
413,pathogen,Mo365,11,80,
413,pathogen,Mo365,12,77,
413,pathogen,Mo365,13,60,
413,pathogen,Mo365,14,70,
413,pathogen,Mo365,15,74,
413,pathogen,Mo365,16,53,
413,pathogen,Mo365,17,74,
413,pathogen,Mo365,18,73,
414,pathogen,Mo368,1,71,
414,pathogen,Mo368,2,74,
414,pathogen,Mo368,3,68,
414,pathogen,Mo368,4,71,
414,pathogen,Mo368,5,65,
414,pathogen,Mo368,6,68,
414,pathogen,Mo368,7,55,
414,pathogen,Mo368,8,68,
414,pathogen,Mo368,9,65,
414,pathogen,Mo368,10,70,
414,pathogen,Mo368,11,58,
414,pathogen,Mo368,12,70,
414,pathogen,Mo368,13,61,
414,pathogen,Mo368,14,66,
421,pathogen,Mo378,1,72,
421,pathogen,Mo378,2,81,
421,pathogen,Mo378,3,81,
421,pathogen,Mo378,4,83,
421,pathogen,Mo378,5,85,
421,pathogen,Mo378,6,79,
421,pathogen,Mo378,7,78,
421,pathogen,Mo378,8,83,
421,pathogen,Mo378,9,79,
421,pathogen,Mo378,10,87,
421,pathogen,Mo378,11,89,
421,pathogen,Mo378,12,83,
421,pathogen,Mo378,13,66,
421,pathogen,Mo378,14,79,
422,pathogen,Mo379,1,54,
422,pathogen,Mo379,2,57,
422,pathogen,Mo379,3,51,
422,pathogen,Mo379,4,56,
