,SNP Names,Position (cM),Mean LOD,Mean P Value,Variance LOD,Variance P Value,Joint LOD,Joint P Value,A Mean Est,A Mean Lower Bound,A Mean Upper Bound,A Standard Deviation Est,A Standard Deviation Lower Bound,A Standard Deviation Upper Bound,B Mean Est,B Mean Lower Bound,B Mean Upper Bound,B Standard Deviation Est,B Standard Deviation Lower Bound,B Standard Deviation Upper Bound
2839,gtd101,6283.52,0.877613095,0.644805507,0.109669376,0.946641626,1.039860673,0.903692769,59.66512702,58.9899533,60.34030074,10.14039726,9.087838798,11.31486363,60.95616438,60.21359546,61.69873331,10.22726033,9.076548813,11.52385737
2840,umc2339,6283.98,0.19473167,0.907224051,0.282060025,0.868463246,0.503358547,0.973173201,59.49770642,58.81882856,60.17658428,10.71372353,9.626161381,11.92415827,59.9469496,59.19617861,60.69772059,10.9851629,9.790700606,12.3253492
2841,IDP248,6284.43,1.418735842,0.491955054,0.986481898,0.610644117,1.921880705,0.750124398,59.12526539,58.47103636,59.77949443,11.8033842,10.69074376,13.03182282,60.78108108,60.04127352,61.52088864,11.82818519,10.57802147,13.22609954
2842,IDP3862,6284.98,0.621024952,0.733071179,0.266678738,0.875168037,0.931742392,0.91996334,59.01260504,58.36610189,59.65910819,7.543041021,6.690001134,8.50485175,60.95068493,60.20053316,61.70083671,7.635427742,6.657531892,8.756962453
2843,umc1271,6285.58,5.372688971,0.068129533,1.014967119,0.602008593,6.25208416,0.181096821,60.10412148,59.463113,60.74512995,9.53254756,8.554356115,10.62259529,60.8184438,60.06671879,61.57016882,9.675415993,8.540269974,10.96144208
2844,umc1691,6289.18,1.746278679,0.41763838,0.815591679,0.665114655,2.078444387,0.721333472,59.27231121,58.60456854,59.94005388,12.70830807,11.50860218,14.03307643,60.3952381,59.69981461,61.09066158,12.96565442,11.71834754,14.34572528
2845,umc1688,6292.68,0.076142048,0.962644568,0.176529187,0.915518604,0.269169398,0.99171648,59.53686636,58.86476315,60.20896957,12.75982267,11.55183897,14.09412606,60.52421652,59.7575221,61.29091095,13.07839312,11.70913174,14.6077754
2846,IDP312,6294.28,4.326822337,0.114932398,1.123116339,0.570319716,4.723690777,0.316840957,59.01260504,58.36610189,59.65910819,7.543041021,6.690001134,8.50485175,60.95068493,60.20053316,61.70083671,7.635427742,6.657531892,8.756962453
2847,ensl016,6294.35,3.601798673,0.165150296,2.259867845,0.323054602,4.191205084,0.380747074,59.47741935,58.83531993,60.11951877,12.73825943,11.5752116,14.01816734,60.37400531,59.63035792,61.11765269,13.26628138,11.92804798,14.75465407
2848,umc1921,6294.68,3.457906167,0.177470109,2.50497781,0.2857926,4.328428591,0.36337878,59.51789474,58.88912156,60.14666792,12.52860403,11.39341266,13.77690107,60.51399491,59.77913967,61.24885016,13.29112159,11.97328118,14.75401023
2849,umc1700,6296.88,5.991517633,0.049998673,0.980181163,0.612570904,6.838344999,0.144681567,59.47115385,58.86155007,60.08075762,13.24224547,12.1108012,14.47939423,61.51351351,60.74289596,62.28413107,13.39316027,11.97875493,14.97457316
2850,umc2087,6297.38,5.995169251,0.049907468,0.97774325,0.613318057,6.84387055,0.144372599,59.20963855,58.51322855,59.90604856,13.2485602,11.97915095,14.65248648,62.38909091,61.57106222,63.20711959,12.68253533,11.20651045,14.35296946
2851,IDP3968,6297.71,5.283613232,0.071232464,0.104300401,0.949186288,6.682637395,0.153640388,59.24158416,58.62219925,59.86096907,12.42531499,11.32224884,13.63584698,60.77380952,59.97445796,61.57316109,13.05139263,11.6455258,14.62697799
2852,gpm241,6298.36,5.481712444,0.064515084,0.080704519,0.960451051,7.279979634,0.121811849,59.18305085,58.3452589,60.02084279,11.34403025,9.983457593,12.89002544,61.90545455,61.11451797,62.69639112,10.42540013,9.133222876,11.90039589
2853,AW257883,6298.78,7.005214892,0.030118748,0.362130113,0.834381075,8.780974065,0.066813422,59.47150259,58.75972568,60.1832795,13.18926925,11.88591297,14.63554576,61.61716172,60.80583739,62.42848604,13.31699961,11.84140421,14.9764737
2854,umc1743,6299.08,4.343664501,0.113968606,0.928813968,0.62850771,5.425877858,0.246322112,59.92210526,59.2962042,60.54800633,7.284387349,6.456130494,8.218901259,60.01101928,59.23904313,60.78299544,7.713602263,6.718810879,8.855683088
2855,umc114,6299.38,5.191158461,0.074602651,1.263623168,0.53162784,6.312608502,0.176987181,59.53781513,58.90622967,60.16940058,12.3910172,11.26249836,13.63261528,60.67164179,59.88904321,61.45424037,12.86053785,11.47687624,14.41101484
2856,AY103770,6299.68,1.027782986,0.598163295,0.504970468,0.776867684,1.706813595,0.789479557,59.66037736,58.99781138,60.32294334,11.5413251,10.40421277,12.80271637,60.82142857,60.11085299,61.53200415,11.87814689,10.66349763,13.23115345
2857,gpm809b,6299.69,1.11307516,0.573190257,0.615749267,0.735007457,1.912194534,0.751904491,59.39285714,58.75238027,60.03333402,12.45250639,11.2722998,13.75628027,61.78156997,60.95562931,62.60751062,13.39272047,11.88759282,15.08841734
2858,bnl5.04,6301.19,0.502025333,0.778012517,0.332610338,0.846787781,0.785739295,0.940349623,59.99202128,59.27277076,60.71127179,6.918171867,6.011686556,7.961343549,60.36090226,59.45956793,61.26223658,7.190747793,6.084932724,8.497522678
2859,gpm68,6301.37,0.732694955,0.693261866,0.997490238,0.607292261,1.67506561,0.795241847,59.11528822,58.42485307,59.80572337,8.325556425,7.355363977,9.423719887,61.98555957,61.19378244,62.7773367,8.024901258,6.916064983,9.31151462
2860,umc1267,6302.69,1.546286636,0.461559956,1.609950138,0.447099073,2.803573898,0.591215952,59.29471545,58.66626835,59.92316255,12.83986134,11.69930755,14.09160659,61.22945205,60.38027181,62.0786323,13.34948705,11.83104661,15.06280977
2861,rz682,6303.29,0.72719174,0.695172078,2.005926219,0.366790988,2.251044521,0.689695751,59.31397849,58.65381507,59.97414192,13.3272097,12.118595,14.65636227,60.22606383,59.49540522,60.95672244,13.26539555,11.93455334,14.74464222
2862,lim99b,6304.89,0.725475398,0.695768911,2.012677662,0.365554891,2.255003204,0.688972951,59.67223382,59.02355254,60.3209151,11.89705267,10.78796489,13.12016341,60.86390533,60.06910716,61.65870349,12.22157124,10.87760513,13.73158904
2863,gpm731,6306.57,1.963775782,0.374603221,0.249594288,0.882675941,4.339857217,0.361960734,60.19953052,59.53489916,60.86416187,9.303582836,8.303574365,10.42402341,62.02034884,61.31557923,62.72511845,8.928735106,7.867433374,10.13320441
2864,sbp4,6311.09,1.948680661,0.377441258,0.968122578,0.61627543,2.327220373,0.675817657,59.906639,59.27260674,60.54067126,9.878657636,8.896746546,10.96893973,60.28494624,59.53128007,61.0386124,10.25818336,9.105761127,11.55645578
2865,bnlg1714,6311.49,0.135929344,0.93429348,0.186929387,0.910770173,0.318406271,0.988595215,60.10706638,59.46622953,60.74790324,9.804179121,8.813674354,10.90599952,59.80798005,59.08850382,60.52745628,10.14711272,9.045377883,11.38303981
2866,gpm165,6313.29,0.135288641,0.93459283,0.602814976,0.739776261,0.682323378,0.953490785,60.50395778,59.76852249,61.23939308,11.78872235,10.55269069,13.16952982,61.06993007,60.28166075,61.85819939,11.03336589,9.712545037,12.53380678
2867,lim166,6313.49,0.063089759,0.968947469,0.138306949,0.933183449,0.193647167,0.995604456,60.25,59.59037632,60.90962368,10.12845629,9.08468157,11.29215439,59.88433735,59.18266206,60.58601264,10.50937406,9.405579888,11.74270427
2868,bnlg1209,6318.29,1.152771968,0.561925509,0.056008806,0.972384085,1.256734319,0.868672244,60.14777328,59.5162852,60.77926136,8.798052668,7.887428509,9.813810756,58.93569132,58.12698651,59.74439613,8.914633455,7.767827197,10.23074891
2869,psr547,6323.99,1.478266794,0.477527563,0.822003015,0.662985932,2.070444467,0.722803979,59.97222222,59.25367152,60.69077293,8.329611111,7.343052575,9.448716397,59.1356383,58.40160825,59.86966835,8.299126904,7.292007647,9.445342175
2870,gpm739b,6324.83,2.372626047,0.305344991,2.670971687,0.263030353,5.854039772,0.210317066,60.14634146,59.46081136,60.83187157,11.30673211,10.15867714,12.58453134,61.47468354,60.75415341,62.19521368,10.49833875,9.292961496,11.86006384
2871,IDP809,6324.84,2.324210502,0.312826908,2.649049871,0.265929263,5.717887898,0.221230443,59.65165877,58.9568537,60.34646383,13.70239719,12.41300815,15.12572025,61.47468354,60.75416957,62.19519752,12.31577218,10.98659893,13.80575056
2872,gpm246b,6327.99,6.127383583,0.046714915,1.519306174,0.467828695,10.93072471,0.027353705,60.14634146,59.46077196,60.83191097,8.902142641,7.905131251,10.02489915,61.0174216,60.2567243,61.77811891,8.368408887,7.260833365,9.644935199
2873,gpm604b,6328,6.504270328,0.038691507,2.216446406,0.330145041,10.50547578,0.032721646,60.24,59.57317348,60.90682652,11.6463137,10.50104478,12.91648838,62.34242424,61.63570466,63.04914382,10.92321795,9.712531179,12.28481928
2874,psr129a,6328.21,0.153310809,0.926208966,0.097137585,0.952591806,0.318945464,0.988558585,60.13551402,59.47177695,60.79925108,10.69436417,9.610884381,11.89998969,59.552,58.79424498,60.30975502,11.35646621,10.1316823,12.72930999
2875,gpm699c,6328.22,0.531945124,0.766460157,0.097301028,0.952513962,0.728519216,0.947765909,59.65846995,58.92222646,60.39471343,10.99859061,9.80116592,12.34230665,62.04494382,61.33500714,62.7548805,10.508712,9.349577451,11.81155282
2876,umc1107,6330.92,2.538122429,0.281095386,1.834740062,0.399568513,2.936213277,0.56855608,59.68240343,59.03253995,60.33226691,11.75352862,10.64294589,12.97999975,60.13709677,59.39390384,60.88028971,11.99232022,10.73141489,13.40137772
2877,gpm292a,6332.34,3.436933542,0.179340908,0.730186452,0.694131937,4.714574553,0.317856903,59.65853659,58.96602383,60.35104934,11.10389142,9.964218397,12.37391632,61.91666667,61.22950587,62.60382746,10.54723639,9.413756056,11.81719547
2878,gta101c,6335.22,0.085948615,0.957936002,0.271378952,0.873113713,0.37177794,0.984721626,59.53318078,58.85607696,60.2102846,13.48743993,12.23565853,14.86728608,60.36318408,59.65718524,61.06918292,13.48808149,12.18554396,14.9298499
2879,bnlg1012,6343.12,0.013723137,0.993161918,0.407028773,0.815858467,0.420463767,0.980767449,59.12225705,58.32092777,59.92358634,12.32437949,10.9462167,13.87605726,59.67840376,58.97119332,60.38561419,12.55555644,11.33103771,13.91240603
2880,gpm641c,6344.25,3.774641825,0.151477086,0.457756102,0.795425529,5.539541853,0.236275522,59.93424658,59.22044395,60.6480492,9.534131567,8.44551872,10.76306474,61.43165468,60.75916734,62.10414202,9.591692507,8.563134099,10.74379592
2881,gpm681b,6344.95,0.129963725,0.93708446,0.720003437,0.697675127,0.793359657,0.939336072,59.76975945,58.92729479,60.61222411,11.59178034,10.2046303,13.16749039,61.84266667,61.17777084,62.50756249,10.47720863,9.364503877,11.72212666
2882,ufg66,6345.12,0.321018001,0.851710158,2.237433834,0.326698707,2.321787958,0.676805081,60.52188552,59.78684306,61.25692798,11.82116472,10.49254369,13.31802272,59.3816568,58.5755778,60.18773581,13.7718072,12.31553873,15.40027422
2883,ufg70,6345.32,0.32093693,0.851744683,2.238957492,0.326449914,2.32310064,0.676566447,59.64456233,58.92522573,60.36389894,12.49370501,11.22028281,13.91165156,59.75057737,59.04776336,60.45339137,13.05680701,11.81063037,14.43447166
2884,ufg35a,6345.72,0.095606852,0.953321167,1.138806792,0.565862934,1.185238704,0.880522938,59.85941645,59.13799397,60.58083892,9.083354554,8.03071859,10.27396603,60.04474273,59.36648735,60.72299811,9.263289855,8.272561852,10.37266816
2885,gpm622a,6346.64,1.560542525,0.45828168,0.387613529,0.82381708,2.225575797,0.694349707,59.96296296,59.22060214,60.70532379,8.074212506,7.058262483,9.236396032,61.07197943,60.37338615,61.77057272,8.014376599,7.053314083,9.106390488
2886,npi580a,6347.42,0.285028149,0.867175349,2.298727513,0.316838292,2.409210195,0.660963474,59.90201729,59.13150584,60.67252874,11.03082798,9.792570489,12.42566148,60.43050847,59.60635103,61.25466592,10.89375193,9.57399818,12.39543073
2887,isu41a,6350.02,0.477794411,0.787495828,2.783319377,0.24866226,3.018448702,0.554742815,59.94334278,59.2117338,60.67495176,10.14673883,8.996302897,11.44429106,59.57298475,58.88703736,60.25893214,10.76481439,9.686667027,11.96296193
2888,ufg68,6351.32,0.47855006,0.78719835,2.837768031,0.241983917,3.071646587,0.545907933,59.78062678,59.04808155,60.51317201,11.39742333,10.16083399,12.78450752,59.79054054,59.0908098,60.49027128,12.18278799,11.00017483,13.49254221
2889,AY110782,6351.98,0.627341314,0.730759659,1.705472489,0.426247019,2.2093319,0.697321167,60.54521964,59.88444253,61.20599674,8.933740573,7.931296809,10.06288411,59.96296296,59.23471392,60.691212,9.897706304,8.810633386,11.11890437
2890,umc1492,6353.12,0.437780835,0.803409753,0.860711008,0.650277877,1.227798765,0.873500869,60.45,59.7574649,61.1425351,11.99029136,10.76877336,13.35036796,59.40434783,58.72022258,60.08847307,12.98308527,11.7751316,14.31495706
2891,umc1120,6355.02,0.613748674,0.735743051,1.134387485,0.567114678,1.778848452,0.776349801,60.25570776,59.62568318,60.88573234,11.03964548,9.963286741,12.23228594,59.67674419,58.95394602,60.39954235,12.43947439,11.21597418,13.79644074
2892,gpm815b,6355.33,3.714568205,0.156095996,0.827761432,0.661079803,5.498644493,0.239848655,60.26190476,59.57911425,60.94469527,12.33723968,11.13615396,13.66786805,61.62773723,60.83372195,62.4217525,11.62236394,10.23814209,13.19373596
2893,gpm815c,6355.76,3.688964316,0.158107174,0.821969603,0.662997008,5.482380234,0.241282618,59.70153846,58.98321027,60.41986665,10.98387855,9.756478403,12.36569006,61.72584856,61.01780025,62.43389688,11.70249865,10.49234328,13.05222972
2894,gpm815d,6355.99,3.688587607,0.158136957,0.822190091,0.662923921,5.481869789,0.241327742,60.31707317,59.27901572,61.35513062,9.188397988,7.659052881,11.02311982,60.08717949,59.39660762,60.77775136,9.392042945,8.346204007,10.56893297
2895,sus1,6356.62,0.361849173,0.834498289,2.60081715,0.272420466,2.731833067,0.603655839,59.82994924,59.15532695,60.50457153,11.50423424,10.33714524,12.80309045,60.26506024,59.54036188,60.9897586,12.61157303,11.36325729,13.99702306
2896,AY109764,6357.02,0.362317086,0.834303075,2.602661745,0.272169329,2.73419361,0.603244569,60.00253807,59.31740573,60.68767041,6.347623225,5.506068695,7.317802018,61.15240642,60.40376974,61.90104309,6.635430581,5.734156112,7.678364198
2897,IDP756,6357.17,0.362367502,0.834282044,2.603927257,0.271997167,2.735455617,0.603024747,59.52830189,58.86214684,60.19445694,13.38938727,12.13963765,14.76779592,60.4155496,59.62669935,61.20439984,14.85772387,13.3838551,16.49389933
2898,IDP1441,6357.97,0.014325007,0.992863086,1.79163286,0.408274135,1.83856151,0.765420253,59.4109589,58.76147077,60.06044704,12.20280452,11.04554119,13.48131663,60.33498759,59.59329597,61.07667922,13.31707807,12.00318013,14.77479854
2899,mmp37,6359.42,0.127812246,0.938093061,0.747328574,0.688207913,0.884966541,0.926707638,59.6142132,58.92233883,60.30608757,11.3980122,10.22681662,12.70333546,59.86247086,59.154725,60.57021673,12.11034214,10.91514458,13.43641266
2900,IDP3967,6359.98,0.081869905,0.959891566,1.627759421,0.443135489,1.829217492,0.76713272,59.6978022,58.96831249,60.42729191,9.008406228,7.945781986,10.21313987,59.97274633,59.3100461,60.63544656,9.307891341,8.341276815,10.38652033
2901,IDP1957,6360.41,0.109531161,0.946707048,0.810728687,0.666733847,1.012072112,0.907959972,61.8557047,61.12419321,62.58721619,11.23841649,9.953815562,12.68880305,58.75506446,58.11425901,59.3958699,13.1882859,12.05413455,14.42914747
2902,umc2121,6360.82,0.075457467,0.962974128,1.562550286,0.457821851,1.70400888,0.789989278,59.73803526,59.03903621,60.43703432,12.08115351,10.86549223,13.43282632,60.18181818,59.42325473,60.94038164,12.86513463,11.55162398,14.32800179
2903,IDP3975,6361.14,0.158101642,0.923992965,2.457302062,0.292687137,2.57065928,0.632029402,59.80376344,59.09316068,60.5143662,1.879275931,1.222395318,2.889145578,60,59.31136247,60.68863753,1.910435101,1.294375972,2.819707995
2904,IDP189,6361.25,0.185904356,0.911237076,2.537366143,0.281201701,2.673488537,0.613861684,59.72063492,58.95779997,60.48346987,9.690392158,8.515711578,11.02711139,59.93346008,59.29523528,60.57168487,10.37257992,9.385500763,11.46347082
2905,IDP2469,6362.73,0.301099647,0.860234869,3.547047928,0.169733798,3.698955941,0.448277795,60.20116618,59.45525027,60.94708209,11.57655181,10.31140698,12.99692197,59.61445783,58.96403058,60.26488508,12.12325288,11.01302644,13.34540157
2906,bnl8.17,6365.32,1.282659258,0.526591787,0.392382811,0.821854912,1.401344332,0.843961331,60.67320261,59.88116216,61.46524307,12.29026371,10.90338159,13.85355366,58.56182213,57.88333619,59.24030806,12.89322763,11.69488716,14.21435851
2907,gpm901,6365.72,6.539840762,0.038009453,0.420274923,0.810472829,9.465408449,0.0504629,61.03896104,60.28761172,61.79031036,7.853639367,6.810296898,9.056822666,61.11328976,60.47500903,61.75157049,8.085438418,7.194382362,9.086855705
2908,umc140b,6367.02,0.465393542,0.792393814,1.528618654,0.465655436,1.869757847,0.759698093,60.72151899,59.78178699,61.66125099,12.32630906,10.73625824,14.15184804,61.20168067,60.48606575,61.91729559,11.56673655,10.33570936,12.94438435
2909,lim458,6369.32,0.221187226,0.895302514,0.618976531,0.733822382,0.859781781,0.930258523,59.10091743,58.31676046,59.88507441,9.672708628,8.500490631,11.00657553,60.08817635,59.45351943,60.72283327,9.671038522,8.710761603,10.73717665
2910,ufg13a,6371.12,0.269161976,0.874082086,1.792522787,0.408092509,1.863758967,0.760798964,58.54402516,57.72822492,59.3598254,12.68849926,11.27468373,14.27960352,60.29674797,59.66962491,60.92387103,12.16000178,11.05824177,13.37153287
2911,gpm263,6372.8,2.505028899,0.2857853,0.317334113,0.853280406,4.914032107,0.296232622,61.03169014,60.24714595,61.81623433,6.249009233,5.287244899,7.385721135,60.98881432,60.36742968,61.61019895,6.220848343,5.444972557,7.107281754
2912,ufg64,6374.42,2.50819315,0.285333509,0.329531861,0.848092193,4.856392982,0.302352364,58.94094488,58.03656292,59.84532684,10.70134388,9.292259618,12.32410259,60.15851272,59.53373873,60.78328671,10.5095768,9.513822243,11.609551
2913,chr125a,6375.49,0.5296356,0.767345747,0.581690882,0.747631222,1.147229405,0.886708159,60.35483871,59.65425308,61.05542433,11.67839109,10.46398495,13.03373612,59.67943548,59.02675281,60.33211816,12.5120922,11.37713018,13.76027599
2914,gpm939a,6375.5,0.671330692,0.714862297,0.67370713,0.714013389,1.415212175,0.841546804,61.53308824,60.75048658,62.31568989,9.808122134,8.562865712,11.23447022,60.16742081,59.51256839,60.82227324,10.39011118,9.34034428,11.55786201
2915,sod9,6378.19,0.635687364,0.727716535,1.841833894,0.398153788,3.158518179,0.531656909,60.35483871,59.65422909,61.05544833,8.376371382,7.377580326,9.510380699,60.02760085,59.37742992,60.67777178,8.677647399,7.751694799,9.714206549
2916,ufg48,6380.93,0.874750586,0.645729048,3.179254742,0.204001614,3.642178283,0.456591523,59.3314121,58.58020619,60.08261802,7.603841339,6.613233047,8.742834661,59.99356223,59.31443493,60.67268954,7.88109549,6.986777343,8.889887723
2917,mmp153,6381.23,6.773685984,0.033815264,5.308165757,0.070363341,7.393913097,0.11647929,59.79008746,59.04979543,60.5303795,9.639649673,8.509311606,10.92013668,60.08571429,59.45879947,60.7126291,10.03653978,9.074056686,11.10111322
